,sample,label
3682,jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5178-01A-01D-1424-05.gdc_hg38.txt,Kidney
3683,jhu-usc.edu_KIRP.HumanMethylation450.10.lvl-3.TCGA-SX-A71V-01A-11D-A341-05.gdc_hg38.txt,Kidney
3684,jhu-usc.edu_KIRP.HumanMethylation450.2.lvl-3.TCGA-HE-7129-01A-11D-1963-05.gdc_hg38.txt,Kidney
3685,jhu-usc.edu_KIRP.HumanMethylation450.3.lvl-3.TCGA-DW-7841-01A-11D-2137-05.gdc_hg38.txt,Kidney
3686,jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-CZ-4853-01A-01D-1424-05.gdc_hg38.txt,Kidney
3687,jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-CJ-5689-01A-11D-1536-05.gdc_hg38.txt,Kidney
3688,jhu-usc.edu_KIRP.HumanMethylation450.10.lvl-3.TCGA-B3-A6W5-01A-12D-A341-05.gdc_hg38.txt,Kidney
3689,jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5198-01A-01D-1424-05.gdc_hg38.txt,Kidney
3690,jhu-usc.edu_KICH.HumanMethylation450.1.lvl-3.TCGA-KN-8421-01A-11D-2312-05.gdc_hg38.txt,Kidney
3691,jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-B0-5108-01A-01D-1418-05.gdc_hg38.txt,Kidney
3692,jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-B0-5690-01A-11D-1536-05.gdc_hg38.txt,Kidney
3693,jhu-usc.edu_KIRP.HumanMethylation450.14.lvl-3.TCGA-2Z-A9J6-01A-11D-A383-05.gdc_hg38.txt,Kidney
3694,jhu-usc.edu_KIRP.HumanMethylation450.3.lvl-3.TCGA-A4-7732-01A-11D-2137-05.gdc_hg38.txt,Kidney
3695,jhu-usc.edu_KIRP.HumanMethylation450.5.lvl-3.TCGA-A4-8310-01A-11D-2399-05.gdc_hg38.txt,Kidney
3696,jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-CJ-5680-01A-11D-1536-05.gdc_hg38.txt,Kidney
3697,jhu-usc.edu_KIRC.HumanMethylation450.6.lvl-3.TCGA-CW-6088-01A-11D-1670-05.gdc_hg38.txt,Kidney
3698,jhu-usc.edu_KIRC.HumanMethylation450.7.lvl-3.TCGA-DV-A4W0-01A-11D-A264-05.gdc_hg38.txt,Kidney
3699,jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5170-01A-01D-1424-05.gdc_hg38.txt,Kidney
3700,jhu-usc.edu_KIRC.HumanMethylation450.6.lvl-3.TCGA-B0-5698-01A-11D-1670-05.gdc_hg38.txt,Kidney
3701,jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-CJ-5677-01A-11D-1536-05.gdc_hg38.txt,Kidney
3702,jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4699-01A-01D-1275-05.gdc_hg38.txt,Kidney
3703,jhu-usc.edu_KIRP.HumanMethylation450.1.lvl-3.TCGA-BQ-5893-01A-11D-1590-05.gdc_hg38.txt,Kidney
3704,jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-B0-5120-01A-01D-1418-05.gdc_hg38.txt,Kidney
3705,jhu-usc.edu_KIRP.HumanMethylation450.15.lvl-3.TCGA-UZ-A9Q1-01A-11D-A42K-05.gdc_hg38.txt,Kidney
3706,jhu-usc.edu_KIRP.HumanMethylation450.2.lvl-3.TCGA-BQ-7062-01A-11D-1963-05.gdc_hg38.txt,Kidney
3707,jhu-usc.edu_KIRP.HumanMethylation450.11.lvl-3.TCGA-IA-A83V-01A-11D-A356-05.gdc_hg38.txt,Kidney
3708,jhu-usc.edu_KIRP.HumanMethylation450.13.lvl-3.TCGA-4A-A93Y-01A-11D-A36Y-05.gdc_hg38.txt,Kidney
3709,jhu-usc.edu_KICH.HumanMethylation450.1.lvl-3.TCGA-KM-8439-01A-11D-2312-05.gdc_hg38.txt,Kidney
3710,jhu-usc.edu_KICH.HumanMethylation450.1.lvl-3.TCGA-KO-8403-01A-11D-2312-05.gdc_hg38.txt,Kidney
3711,jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-CJ-4897-01A-03D-1424-05.gdc_hg38.txt,Kidney
3712,jhu-usc.edu_KIRP.HumanMethylation450.15.lvl-3.TCGA-5P-A9JV-01A-12D-A42K-05.gdc_hg38.txt,Kidney
3713,jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-AK-3434-01A-02D-1275-05.gdc_hg38.txt,Kidney
3714,jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5192-01A-01D-1424-05.gdc_hg38.txt,Kidney
3715,jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-B0-5106-01A-01D-1418-05.gdc_hg38.txt,Kidney
3716,jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-B4-5378-01A-01D-1500-05.gdc_hg38.txt,Kidney
3717,jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-B0-5699-01A-11D-1536-05.gdc_hg38.txt,Kidney
3718,jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-AK-3454-01A-02D-1275-05.gdc_hg38.txt,Kidney
3719,jhu-usc.edu_KIRC.HumanMethylation450.9.lvl-3.TCGA-A3-A6NN-01A-12D-A33L-05.gdc_hg38.txt,Kidney
3720,jhu-usc.edu_KIRC.HumanMethylation450.6.lvl-3.TCGA-B4-5838-01A-11D-1670-05.gdc_hg38.txt,Kidney
3721,jhu-usc.edu_KIRP.HumanMethylation450.8.lvl-3.TCGA-P4-A5E8-01A-11D-A28O-05.gdc_hg38.txt,Kidney
3722,jhu-usc.edu_KIRP.HumanMethylation450.15.lvl-3.TCGA-UZ-A9PP-01A-11D-A42K-05.gdc_hg38.txt,Kidney
3723,jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-CJ-4916-01A-01D-1424-05.gdc_hg38.txt,Kidney
3724,jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-B0-5117-01A-01D-1418-05.gdc_hg38.txt,Kidney
3725,jhu-usc.edu_KIRP.HumanMethylation450.2.lvl-3.TCGA-BQ-7045-01A-31D-1963-05.gdc_hg38.txt,Kidney
3726,jhu-usc.edu_KICH.HumanMethylation450.1.lvl-3.TCGA-KN-8428-01A-11D-2312-05.gdc_hg38.txt,Kidney
3727,jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5180-01A-01D-1424-05.gdc_hg38.txt,Kidney
3728,jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5195-01A-02D-1424-05.gdc_hg38.txt,Kidney
3729,jhu-usc.edu_KIRP.HumanMethylation450.2.lvl-3.TCGA-BQ-5887-01A-11D-1963-05.gdc_hg38.txt,Kidney
3730,jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-A3-3385-01A-02D-1418-05.gdc_hg38.txt,Kidney
3731,jhu-usc.edu_KICH.HumanMethylation450.1.lvl-3.TCGA-KL-8332-01A-11D-2312-05.gdc_hg38.txt,Kidney
3732,jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-AK-3440-01A-02D-1275-05.gdc_hg38.txt,Kidney
3733,jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-B0-5100-01A-01D-1418-05.gdc_hg38.txt,Kidney
3734,jhu-usc.edu_KIRC.HumanMethylation450.7.lvl-3.TCGA-B8-A54F-01A-11D-A264-05.gdc_hg38.txt,Kidney
3735,jhu-usc.edu_KIRP.HumanMethylation450.2.lvl-3.TCGA-DZ-6135-01A-11D-1963-05.gdc_hg38.txt,Kidney
3736,jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5202-01A-02D-1424-05.gdc_hg38.txt,Kidney
3737,jhu-usc.edu_KICH.HumanMethylation450.1.lvl-3.TCGA-KL-8325-01A-11D-2312-05.gdc_hg38.txt,Kidney
3738,jhu-usc.edu_KIRC.HumanMethylation450.9.lvl-3.TCGA-A3-A6NL-01A-11D-A33L-05.gdc_hg38.txt,Kidney
3739,jhu-usc.edu_KIRP.HumanMethylation450.2.lvl-3.TCGA-G7-6796-01A-11D-1963-05.gdc_hg38.txt,Kidney
3740,jhu-usc.edu_KIRP.HumanMethylation450.3.lvl-3.TCGA-A4-7734-01A-11D-2137-05.gdc_hg38.txt,Kidney
3741,jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5191-01A-01D-1424-05.gdc_hg38.txt,Kidney
3742,jhu-usc.edu_KICH.HumanMethylation450.1.lvl-3.TCGA-KL-8338-01A-11D-2312-05.gdc_hg38.txt,Kidney
3743,jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4703-01A-01D-1275-05.gdc_hg38.txt,Kidney
3744,jhu-usc.edu_KIRP.HumanMethylation450.2.lvl-3.TCGA-G7-6795-01A-11D-1963-05.gdc_hg38.txt,Kidney
3745,jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5186-01A-01D-1424-05.gdc_hg38.txt,Kidney
3746,jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-B8-4621-01A-01D-1500-05.gdc_hg38.txt,Kidney
3747,jhu-usc.edu_KIRP.HumanMethylation450.1.lvl-3.TCGA-BQ-5891-01A-11D-1590-05.gdc_hg38.txt,Kidney
3748,jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-B0-4945-01A-01D-1418-05.gdc_hg38.txt,Kidney
3749,jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-DV-5574-01A-01D-1536-05.gdc_hg38.txt,Kidney
3750,jhu-usc.edu_KIRP.HumanMethylation450.14.lvl-3.TCGA-2Z-A9J7-01A-11D-A383-05.gdc_hg38.txt,Kidney
3751,jhu-usc.edu_KIRC.HumanMethylation450.6.lvl-3.TCGA-CW-6087-01A-11D-1670-05.gdc_hg38.txt,Kidney
3752,jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5183-01A-01D-1424-05.gdc_hg38.txt,Kidney
3753,jhu-usc.edu_KIRP.HumanMethylation450.7.lvl-3.TCGA-AL-A5DJ-01A-11D-A26R-05.gdc_hg38.txt,Kidney
3754,jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-B0-5707-01A-11D-1536-05.gdc_hg38.txt,Kidney
3755,jhu-usc.edu_KIRP.HumanMethylation450.1.lvl-3.TCGA-BQ-5882-01A-11D-1590-05.gdc_hg38.txt,Kidney
3756,jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4714-01A-01D-1275-05.gdc_hg38.txt,Kidney
3757,jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-AK-3453-01A-02D-1275-05.gdc_hg38.txt,Kidney
3758,jhu-usc.edu_KIRC.HumanMethylation450.10.lvl-3.TCGA-A3-A8OW-01A-11D-A36Y-05.gdc_hg38.txt,Kidney
3759,jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5190-01A-01D-1424-05.gdc_hg38.txt,Kidney
3760,jhu-usc.edu_KIRC.HumanMethylation450.8.lvl-3.TCGA-B2-3924-01A-02D-A27A-05.gdc_hg38.txt,Kidney
3761,jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B2-4101-01A-02D-1275-05.gdc_hg38.txt,Kidney
3762,jhu-usc.edu_KIRP.HumanMethylation450.15.lvl-3.TCGA-UZ-A9PZ-01A-11D-A42K-05.gdc_hg38.txt,Kidney
3763,jhu-usc.edu_KIRP.HumanMethylation450.12.lvl-3.TCGA-G7-A8LB-01A-11D-A369-05.gdc_hg38.txt,Kidney
3764,jhu-usc.edu_KICH.HumanMethylation450.1.lvl-3.TCGA-KL-8342-01A-11D-2312-05.gdc_hg38.txt,Kidney
3765,jhu-usc.edu_KIRC.HumanMethylation450.7.lvl-3.TCGA-MW-A4EC-01A-11D-A264-05.gdc_hg38.txt,Kidney
3766,jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4822-01A-01D-1275-05.gdc_hg38.txt,Kidney
3767,jhu-usc.edu_KIRP.HumanMethylation450.1.lvl-3.TCGA-DW-5560-01A-01D-1590-05.gdc_hg38.txt,Kidney
3768,jhu-usc.edu_KIRP.HumanMethylation450.8.lvl-3.TCGA-PJ-A5Z9-01A-11D-A28O-05.gdc_hg38.txt,Kidney
3769,jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-B2-5633-01B-04D-A27A-05.gdc_hg38.txt,Kidney
3770,jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-B2-5641-01A-01D-1536-05.gdc_hg38.txt,Kidney
3771,jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-CJ-5671-01A-11D-1536-05.gdc_hg38.txt,Kidney
3772,jhu-usc.edu_KIRC.HumanMethylation450.9.lvl-3.TCGA-B8-A54H-01A-11D-A33L-05.gdc_hg38.txt,Kidney
3773,jhu-usc.edu_KIRP.HumanMethylation450.2.lvl-3.TCGA-BQ-7058-01A-11D-1963-05.gdc_hg38.txt,Kidney
3774,jhu-usc.edu_KIRP.HumanMethylation450.7.lvl-3.TCGA-HE-A5NL-01A-11D-A26R-05.gdc_hg38.txt,Kidney
3775,jhu-usc.edu_KIRP.HumanMethylation450.3.lvl-3.TCGA-DW-7839-01A-11D-2137-05.gdc_hg38.txt,Kidney
3776,jhu-usc.edu_KICH.HumanMethylation450.1.lvl-3.TCGA-KN-8431-01A-11D-2312-05.gdc_hg38.txt,Kidney
3777,jhu-usc.edu_KIRP.HumanMethylation450.15.lvl-3.TCGA-2Z-A9JI-01A-11D-A42K-05.gdc_hg38.txt,Kidney
3778,jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-CZ-4856-01A-02D-1424-05.gdc_hg38.txt,Kidney
3779,jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-B0-4698-01A-01D-1500-05.gdc_hg38.txt,Kidney
3780,jhu-usc.edu_KIRP.HumanMethylation450.15.lvl-3.TCGA-UZ-A9PR-01A-11D-A42K-05.gdc_hg38.txt,Kidney
3781,jhu-usc.edu_KIRC.HumanMethylation450.6.lvl-3.TCGA-CZ-5984-01A-11D-1670-05.gdc_hg38.txt,Kidney
3782,jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-CZ-4863-01A-01D-1500-05.gdc_hg38.txt,Kidney
3783,jhu-usc.edu_KIRP.HumanMethylation450.11.lvl-3.TCGA-Y8-A898-01A-11D-A356-05.gdc_hg38.txt,Kidney
3784,jhu-usc.edu_KICH.HumanMethylation450.1.lvl-3.TCGA-KN-8419-01A-11D-2312-05.gdc_hg38.txt,Kidney
3785,jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-B2-5639-01A-01D-1536-05.gdc_hg38.txt,Kidney
3786,jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4718-01A-01D-1275-05.gdc_hg38.txt,Kidney
3787,jhu-usc.edu_KIRP.HumanMethylation450.13.lvl-3.TCGA-GL-A9DE-01A-11D-A36Y-05.gdc_hg38.txt,Kidney
3788,jhu-usc.edu_KIRC.HumanMethylation450.9.lvl-3.TCGA-A3-A6NI-01A-11D-A33L-05.gdc_hg38.txt,Kidney
3789,jhu-usc.edu_KIRP.HumanMethylation450.12.lvl-3.TCGA-Y8-A894-01A-11D-A369-05.gdc_hg38.txt,Kidney
3790,jhu-usc.edu_KIRP.HumanMethylation450.11.lvl-3.TCGA-SX-A7SO-01A-11D-A356-05.gdc_hg38.txt,Kidney
3791,jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-CZ-5467-01A-01D-1500-05.gdc_hg38.txt,Kidney
3792,jhu-usc.edu_KIRP.HumanMethylation450.2.lvl-3.TCGA-BQ-7053-01A-11D-1963-05.gdc_hg38.txt,Kidney
3793,jhu-usc.edu_KIRP.HumanMethylation450.1.lvl-3.TCGA-B9-5155-01A-01D-1590-05.gdc_hg38.txt,Kidney
3794,jhu-usc.edu_KIRP.HumanMethylation450.1.lvl-3.TCGA-B1-5398-01A-02D-1590-05.gdc_hg38.txt,Kidney
3795,jhu-usc.edu_KICH.HumanMethylation450.1.lvl-3.TCGA-KO-8410-01A-11D-2312-05.gdc_hg38.txt,Kidney
3796,jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-B8-5551-01A-01D-1536-05.gdc_hg38.txt,Kidney
3797,jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-B0-5693-01A-11D-1536-05.gdc_hg38.txt,Kidney
3798,jhu-usc.edu_KIRC.HumanMethylation450.6.lvl-3.TCGA-B8-5545-01A-01D-1670-05.gdc_hg38.txt,Kidney
3799,jhu-usc.edu_KIRP.HumanMethylation450.12.lvl-3.TCGA-SX-A7SU-01A-11D-A369-05.gdc_hg38.txt,Kidney
3800,jhu-usc.edu_KIRP.HumanMethylation450.9.lvl-3.TCGA-B1-A657-01A-11D-A31Y-05.gdc_hg38.txt,Kidney
3801,jhu-usc.edu_KIRP.HumanMethylation450.9.lvl-3.TCGA-IZ-A6M9-01A-11D-A31Y-05.gdc_hg38.txt,Kidney
3802,jhu-usc.edu_KIRC.HumanMethylation450.6.lvl-3.TCGA-CZ-5985-01A-11D-1670-05.gdc_hg38.txt,Kidney
3803,jhu-usc.edu_KIRP.HumanMethylation450.12.lvl-3.TCGA-Y8-A897-01A-11D-A369-05.gdc_hg38.txt,Kidney
3804,jhu-usc.edu_KIRC.HumanMethylation450.6.lvl-3.TCGA-EU-5906-01A-11D-1670-05.gdc_hg38.txt,Kidney
3805,jhu-usc.edu_KIRC.HumanMethylation450.6.lvl-3.TCGA-EU-5907-01A-11D-1670-05.gdc_hg38.txt,Kidney
3806,jhu-usc.edu_KIRP.HumanMethylation450.15.lvl-3.TCGA-5P-A9K3-01A-11D-A42K-05.gdc_hg38.txt,Kidney
3807,jhu-usc.edu_KIRC.HumanMethylation450.6.lvl-3.TCGA-CW-5580-01A-01D-1670-05.gdc_hg38.txt,Kidney
3808,jhu-usc.edu_SARC.HumanMethylation450.12.lvl-3.TCGA-WK-A8XT-01A-11D-A37D-05.gdc_hg38.txt,Kidney
3809,jhu-usc.edu_KIRP.HumanMethylation450.15.lvl-3.TCGA-5P-A9K0-01A-11D-A42K-05.gdc_hg38.txt,Kidney
3810,jhu-usc.edu_KIRP.HumanMethylation450.15.lvl-3.TCGA-P4-AAVM-01A-11D-A42K-05.gdc_hg38.txt,Kidney
3811,jhu-usc.edu_KIRP.HumanMethylation450.5.lvl-3.TCGA-A4-8311-01A-11D-2399-05.gdc_hg38.txt,Kidney
3812,jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-DV-5568-01A-01D-1536-05.gdc_hg38.txt,Kidney
3813,jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-CJ-5683-01A-11D-1536-05.gdc_hg38.txt,Kidney
3814,jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-BP-4782-01A-02D-1418-05.gdc_hg38.txt,Kidney
3815,jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-B0-5692-01A-11D-1536-05.gdc_hg38.txt,Kidney
3816,jhu-usc.edu_KIRC.HumanMethylation450.6.lvl-3.TCGA-CW-6097-01A-11D-1670-05.gdc_hg38.txt,Kidney
3817,jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-CJ-5675-01A-11D-1536-05.gdc_hg38.txt,Kidney
3818,jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4848-01A-01D-1275-05.gdc_hg38.txt,Kidney
3819,jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-AK-3431-01A-02D-1275-05.gdc_hg38.txt,Kidney
3820,jhu-usc.edu_KIRP.HumanMethylation450.15.lvl-3.TCGA-5P-A9JY-01A-11D-A42K-05.gdc_hg38.txt,Kidney
3821,jhu-usc.edu_KIRP.HumanMethylation450.11.lvl-3.TCGA-SX-A71W-01A-12D-A356-05.gdc_hg38.txt,Kidney
3822,jhu-usc.edu_KIRP.HumanMethylation450.2.lvl-3.TCGA-BQ-7050-01A-11D-1963-05.gdc_hg38.txt,Kidney
3823,jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-B0-5107-01A-01D-1418-05.gdc_hg38.txt,Kidney
3824,jhu-usc.edu_KICH.HumanMethylation450.1.lvl-3.TCGA-KN-8436-01A-11D-2312-05.gdc_hg38.txt,Kidney
3825,jhu-usc.edu_KIRP.HumanMethylation450.8.lvl-3.TCGA-A4-A5Y1-01A-11D-A28O-05.gdc_hg38.txt,Kidney
3826,jhu-usc.edu_KIRC.HumanMethylation450.9.lvl-3.TCGA-A3-A6NJ-01A-12D-A33L-05.gdc_hg38.txt,Kidney
3827,jhu-usc.edu_KIRP.HumanMethylation450.13.lvl-3.TCGA-GL-A9DC-01A-11D-A36Y-05.gdc_hg38.txt,Kidney
3828,jhu-usc.edu_KIRP.HumanMethylation450.2.lvl-3.TCGA-DZ-6132-01A-11D-1963-05.gdc_hg38.txt,Kidney
3829,jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5177-01A-01D-1424-05.gdc_hg38.txt,Kidney
3830,jhu-usc.edu_KIRC.HumanMethylation450.6.lvl-3.TCGA-B0-5712-01A-11D-1670-05.gdc_hg38.txt,Kidney
3831,jhu-usc.edu_KIRP.HumanMethylation450.2.lvl-3.TCGA-BQ-7044-01A-11D-1963-05.gdc_hg38.txt,Kidney
3832,jhu-usc.edu_KIRC.HumanMethylation450.6.lvl-3.TCGA-CJ-6031-01A-11D-1670-05.gdc_hg38.txt,Kidney
3833,jhu-usc.edu_KIRP.HumanMethylation450.1.lvl-3.TCGA-BQ-5877-01A-11D-1590-05.gdc_hg38.txt,Kidney
3834,jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-B0-5097-01A-01D-1418-05.gdc_hg38.txt,Kidney
3835,jhu-usc.edu_KIRP.HumanMethylation450.15.lvl-3.TCGA-2Z-A9JG-01A-11D-A42K-05.gdc_hg38.txt,Kidney
3836,jhu-usc.edu_KIRP.HumanMethylation450.7.lvl-3.TCGA-MH-A561-01A-11D-A26R-05.gdc_hg38.txt,Kidney
3837,jhu-usc.edu_KIRC.HumanMethylation450.7.lvl-3.TCGA-MM-A563-01A-11D-A264-05.gdc_hg38.txt,Kidney
3838,jhu-usc.edu_KIRC.HumanMethylation450.10.lvl-3.TCGA-3Z-A93Z-01A-11D-A36Y-05.gdc_hg38.txt,Kidney
3839,jhu-usc.edu_KIRC.HumanMethylation450.7.lvl-3.TCGA-B8-A54D-01A-21D-A264-05.gdc_hg38.txt,Kidney
3840,jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-A3-3387-01A-01D-1536-05.gdc_hg38.txt,Kidney
3841,jhu-usc.edu_KICH.HumanMethylation450.1.lvl-3.TCGA-KO-8406-01A-11D-2312-05.gdc_hg38.txt,Kidney
3842,jhu-usc.edu_KIRC.HumanMethylation450.6.lvl-3.TCGA-CJ-6033-01A-11D-1670-05.gdc_hg38.txt,Kidney
3843,jhu-usc.edu_KIRP.HumanMethylation450.11.lvl-3.TCGA-IA-A83T-01A-11D-A356-05.gdc_hg38.txt,Kidney
3844,jhu-usc.edu_KIRP.HumanMethylation450.2.lvl-3.TCGA-G7-6797-01A-11D-1963-05.gdc_hg38.txt,Kidney
3845,jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-CJ-5676-01A-11D-1536-05.gdc_hg38.txt,Kidney
3846,jhu-usc.edu_KIRP.HumanMethylation450.2.lvl-3.TCGA-BQ-7051-01A-12D-1963-05.gdc_hg38.txt,Kidney
3847,jhu-usc.edu_KIRP.HumanMethylation450.1.lvl-3.TCGA-BQ-5875-01A-11D-1590-05.gdc_hg38.txt,Kidney
3848,jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-B0-5694-01A-11D-1536-05.gdc_hg38.txt,Kidney
3849,jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-DV-5575-01A-01D-1536-05.gdc_hg38.txt,Kidney
3850,jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5182-01A-01D-1424-05.gdc_hg38.txt,Kidney
3851,jhu-usc.edu_KIRP.HumanMethylation450.7.lvl-3.TCGA-HE-A5NI-01A-11D-A26R-05.gdc_hg38.txt,Kidney
3852,jhu-usc.edu_KIRP.HumanMethylation450.11.lvl-3.TCGA-MH-A855-01A-11D-A356-05.gdc_hg38.txt,Kidney
3853,jhu-usc.edu_KICH.HumanMethylation450.1.lvl-3.TCGA-KL-8337-01A-11D-2312-05.gdc_hg38.txt,Kidney
3854,jhu-usc.edu_KIRP.HumanMethylation450.1.lvl-3.TCGA-BQ-5881-01A-11D-1590-05.gdc_hg38.txt,Kidney
3855,jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-B0-5099-01A-01D-1418-05.gdc_hg38.txt,Kidney
3856,jhu-usc.edu_KIRC.HumanMethylation450.9.lvl-3.TCGA-GK-A6C7-01A-11D-A33L-05.gdc_hg38.txt,Kidney
3857,jhu-usc.edu_KIRC.HumanMethylation450.6.lvl-3.TCGA-EU-5904-01A-11D-1670-05.gdc_hg38.txt,Kidney
3858,jhu-usc.edu_KIRP.HumanMethylation450.3.lvl-3.TCGA-DW-7836-01A-11D-2137-05.gdc_hg38.txt,Kidney
3859,jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4841-01A-01D-1275-05.gdc_hg38.txt,Kidney
3860,jhu-usc.edu_KIRP.HumanMethylation450.12.lvl-3.TCGA-Y8-A895-01A-11D-A369-05.gdc_hg38.txt,Kidney
3861,jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-CW-5587-01A-01D-1536-05.gdc_hg38.txt,Kidney
3862,jhu-usc.edu_KIRP.HumanMethylation450.8.lvl-3.TCGA-A4-A5DU-01A-11D-A28O-05.gdc_hg38.txt,Kidney
3863,jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4697-01A-01D-1275-05.gdc_hg38.txt,Kidney
3864,jhu-usc.edu_KIRP.HumanMethylation450.10.lvl-3.TCGA-F9-A7VF-01A-11D-A341-05.gdc_hg38.txt,Kidney
3865,jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5175-01A-01D-1424-05.gdc_hg38.txt,Kidney
3866,jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-B0-5701-01A-11D-1536-05.gdc_hg38.txt,Kidney
3867,jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-B8-5553-01A-01D-1536-05.gdc_hg38.txt,Kidney
3868,jhu-usc.edu_KIRP.HumanMethylation450.15.lvl-3.TCGA-2Z-A9JM-01A-12D-A42K-05.gdc_hg38.txt,Kidney
3869,jhu-usc.edu_KIRP.HumanMethylation450.15.lvl-3.TCGA-5P-A9K9-01A-11D-A42K-05.gdc_hg38.txt,Kidney
3870,jhu-usc.edu_KIRP.HumanMethylation450.9.lvl-3.TCGA-A4-A5Y0-01A-11D-A31Y-05.gdc_hg38.txt,Kidney
