,Sample,Label
2718,jhu-usc.edu_PRAD.HumanMethylation450.10.lvl-3.TCGA-J4-A67K-01A-21D-A30F-05.gdc_hg38.txt,8
2719,jhu-usc.edu_BLCA.HumanMethylation450.24.lvl-3.TCGA-XF-A9T3-01A-11D-A42F-05.gdc_hg38.txt,0
2720,jhu-usc.edu_GBM.HumanMethylation450.10.lvl-3.TCGA-06-A5U1-01A-11D-A33U-05.gdc_hg38.txt,1
2721,jhu-usc.edu_THCA.HumanMethylation450.17.lvl-3.TCGA-DE-A7U5-01A-11D-A398-05.gdc_hg38.txt,10
2722,jhu-usc.edu_GBM.HumanMethylation450.7.lvl-3.TCGA-06-5859-01A-01D-1697-05.gdc_hg38.txt,1
2723,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-B6-A1KC-01B-11D-A161-05.gdc_hg38.txt,2
2724,jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-CZ-5455-11A-01D-1500-05.gdc_hg38.txt,11
2725,jhu-usc.edu_BLCA.HumanMethylation450.13.lvl-3.TCGA-FD-A43P-01A-31D-A23V-05.gdc_hg38.txt,0
2726,jhu-usc.edu_LIHC.HumanMethylation450.9.lvl-3.TCGA-DD-A4NL-01A-11D-A28Y-05.gdc_hg38.txt,7
2727,jhu-usc.edu_LIHC.HumanMethylation450.2.lvl-3.TCGA-DD-A1E9-01A-21D-A153-05.gdc_hg38.txt,7
2728,jhu-usc.edu_KIRP.HumanMethylation450.15.lvl-3.TCGA-5P-A9K0-01A-11D-A42K-05.gdc_hg38.txt,6
2729,jhu-usc.edu_LUAD.HumanMethylation450.6.lvl-3.TCGA-78-7161-01A-11D-2037-05.gdc_hg38.txt,3
2730,jhu-usc.edu_BLCA.HumanMethylation450.14.lvl-3.TCGA-HQ-A5ND-01A-11D-A26N-05.gdc_hg38.txt,0
2731,jhu-usc.edu_SARC.HumanMethylation450.3.lvl-3.TCGA-IE-A4EH-01A-11D-A24W-05.gdc_hg38.txt,5
2732,jhu-usc.edu_BLCA.HumanMethylation450.10.lvl-3.TCGA-DK-A3IK-01A-32D-A21B-05.gdc_hg38.txt,0
2733,jhu-usc.edu_BRCA.HumanMethylation450.28.lvl-3.TCGA-LL-A5YP-01A-21D-A28C-05.gdc_hg38.txt,2
2734,jhu-usc.edu_PRAD.HumanMethylation450.11.lvl-3.TCGA-KK-A6E1-01A-11D-A30Z-05.gdc_hg38.txt,8
2735,jhu-usc.edu_LUSC.HumanMethylation450.17.lvl-3.TCGA-34-A5IX-01A-12D-A27L-05.gdc_hg38.txt,3
2736,jhu-usc.edu_PRAD.HumanMethylation450.10.lvl-3.TCGA-EJ-A65D-01A-11D-A30F-05.gdc_hg38.txt,8
2737,jhu-usc.edu_BRCA.HumanMethylation450.14.lvl-3.TCGA-E9-A22E-01A-11D-A161-05.gdc_hg38.txt,2
2738,jhu-usc.edu_KIRP.HumanMethylation450.2.lvl-3.TCGA-G7-6790-01A-11D-1963-05.gdc_hg38.txt,6
2739,jhu-usc.edu_THCA.HumanMethylation450.17.lvl-3.TCGA-MK-A84Z-01A-11D-A398-05.gdc_hg38.txt,10
2740,jhu-usc.edu_GBM.HumanMethylation450.8.lvl-3.TCGA-74-6581-01A-11D-1844-05.gdc_hg38.txt,1
2741,jhu-usc.edu_THCA.HumanMethylation450.15.lvl-3.TCGA-BJ-A45H-01A-12D-A23V-05.gdc_hg38.txt,10
2742,jhu-usc.edu_BRCA.HumanMethylation450.11.lvl-3.TCGA-A1-A0SQ-01A-21D-A145-05.gdc_hg38.txt,2
2743,jhu-usc.edu_LIHC.HumanMethylation450.1.lvl-3.TCGA-DD-A118-11A-11D-A132-05.gdc_hg38.txt,11
2744,jhu-usc.edu_THCA.HumanMethylation450.3.lvl-3.TCGA-FE-A230-01A-11D-A14Z-05.gdc_hg38.txt,10
2745,jhu-usc.edu_THCA.HumanMethylation450.3.lvl-3.TCGA-DJ-A1QM-01A-11D-A14Z-05.gdc_hg38.txt,10
2746,jhu-usc.edu_STAD.HumanMethylation450.16.lvl-3.TCGA-VQ-A8PO-01A-11D-A411-05.gdc_hg38.txt,9
2747,jhu-usc.edu_CESC.HumanMethylation450.1.lvl-3.TCGA-C5-A1M9-01A-11D-A13Z-05.gdc_hg38.txt,4
2748,jhu-usc.edu_LGG.HumanMethylation450.7.lvl-3.TCGA-HT-8114-01A-11D-2399-05.gdc_hg38.txt,1
2749,jhu-usc.edu_STAD.HumanMethylation450.9.lvl-3.TCGA-D7-A4YV-01A-11D-A254-05.gdc_hg38.txt,9
2750,jhu-usc.edu_LUSC.HumanMethylation450.14.lvl-3.TCGA-56-A4BW-01A-11D-A24I-05.gdc_hg38.txt,3
2751,jhu-usc.edu_LIHC.HumanMethylation450.5.lvl-3.TCGA-FV-A2QR-11A-11D-A20Z-05.gdc_hg38.txt,11
2752,jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-A3-3357-11A-01D-1418-05.gdc_hg38.txt,11
2753,jhu-usc.edu_BRCA.HumanMethylation450.14.lvl-3.TCGA-AC-A23H-11A-12D-A161-05.gdc_hg38.txt,11
2754,jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4846-11A-01D-1275-05.gdc_hg38.txt,11
2755,jhu-usc.edu_CESC.HumanMethylation450.4.lvl-3.TCGA-DG-A2KL-01A-11D-A17Z-05.gdc_hg38.txt,4
2756,jhu-usc.edu_LGG.HumanMethylation450.15.lvl-3.TCGA-S9-A6WO-01A-21D-A34D-05.gdc_hg38.txt,1
2757,jhu-usc.edu_THCA.HumanMethylation450.16.lvl-3.TCGA-MK-A4N6-01A-11D-A258-05.gdc_hg38.txt,10
2758,jhu-usc.edu_THCA.HumanMethylation450.16.lvl-3.TCGA-EM-A4FV-01A-11D-A258-05.gdc_hg38.txt,10
2759,jhu-usc.edu_BRCA.HumanMethylation450.13.lvl-3.TCGA-D8-A1XY-01A-11D-A14N-05.gdc_hg38.txt,2
2760,jhu-usc.edu_LUAD.HumanMethylation450.13.lvl-3.TCGA-55-8615-01A-11D-2398-05.gdc_hg38.txt,3
2761,jhu-usc.edu_LIHC.HumanMethylation450.1.lvl-3.TCGA-DD-A11C-01A-11D-A132-05.gdc_hg38.txt,7
2762,jhu-usc.edu_LUAD.HumanMethylation450.4.lvl-3.TCGA-91-6828-01A-11D-1856-05.gdc_hg38.txt,3
2763,jhu-usc.edu_STAD.HumanMethylation450.6.lvl-3.TCGA-BR-8295-01A-11D-2342-05.gdc_hg38.txt,9
2764,jhu-usc.edu_KIRP.HumanMethylation450.1.lvl-3.TCGA-BQ-5893-11A-01D-1590-05.gdc_hg38.txt,11
2765,jhu-usc.edu_UCEC.HumanMethylation450.17.lvl-3.TCGA-EO-A3KU-01A-11D-A22B-05.gdc_hg38.txt,5
2766,jhu-usc.edu_PRAD.HumanMethylation450.18.lvl-3.TCGA-ZG-A9M4-01A-11D-A41L-05.gdc_hg38.txt,8
2767,jhu-usc.edu_BLCA.HumanMethylation450.21.lvl-3.TCGA-YC-A8S6-01A-31D-A38H-05.gdc_hg38.txt,0
2768,jhu-usc.edu_KIRC.HumanMethylation450.6.lvl-3.TCGA-B0-5812-01A-11D-1670-05.gdc_hg38.txt,6
2769,jhu-usc.edu_THCA.HumanMethylation450.9.lvl-3.TCGA-EL-A3N3-01A-11D-A211-05.gdc_hg38.txt,10
2770,jhu-usc.edu_BRCA.HumanMethylation450.4.lvl-3.TCGA-A1-A0SH-01A-11D-A10P-05.gdc_hg38.txt,2
2771,jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-AR-A24X-01A-11D-A16A-05.gdc_hg38.txt,2
2772,jhu-usc.edu_LGG.HumanMethylation450.14.lvl-3.TCGA-TQ-A7RK-01A-11D-A33U-05.gdc_hg38.txt,1
2773,jhu-usc.edu_CESC.HumanMethylation450.17.lvl-3.TCGA-MY-A913-01A-11D-A37Q-05.gdc_hg38.txt,4
2774,jhu-usc.edu_PRAD.HumanMethylation450.16.lvl-3.TCGA-KK-A8IM-01A-11D-A365-05.gdc_hg38.txt,8
2775,jhu-usc.edu_THCA.HumanMethylation450.15.lvl-3.TCGA-CE-A485-01A-11D-A23V-05.gdc_hg38.txt,10
2776,jhu-usc.edu_LGG.HumanMethylation450.13.lvl-3.TCGA-S9-A6TZ-01A-21D-A32C-05.gdc_hg38.txt,1
2777,jhu-usc.edu_PRAD.HumanMethylation450.18.lvl-3.TCGA-V1-A9Z8-01A-11D-A41L-05.gdc_hg38.txt,8
2778,jhu-usc.edu_LUSC.HumanMethylation450.2.lvl-3.TCGA-39-5035-11A-01D-1440-05.gdc_hg38.txt,11
2779,jhu-usc.edu_BLCA.HumanMethylation450.10.lvl-3.TCGA-BL-A3JM-01A-12D-A21B-05.gdc_hg38.txt,0
2780,jhu-usc.edu_LUSC.HumanMethylation450.3.lvl-3.TCGA-18-5595-11A-01D-1633-05.gdc_hg38.txt,11
2781,jhu-usc.edu_THCA.HumanMethylation450.12.lvl-3.TCGA-BJ-A3PR-11A-11D-A223-05.gdc_hg38.txt,11
2782,jhu-usc.edu_KIRP.HumanMethylation450.11.lvl-3.TCGA-SX-A7SM-01A-11D-A356-05.gdc_hg38.txt,6
2783,jhu-usc.edu_BLCA.HumanMethylation450.22.lvl-3.TCGA-DK-AA6W-01A-12D-A392-05.gdc_hg38.txt,0
2784,jhu-usc.edu_UCEC.HumanMethylation450.3.lvl-3.TCGA-A5-A0GG-01A-11D-A123-05.gdc_hg38.txt,5
2785,jhu-usc.edu_BRCA.HumanMethylation450.13.lvl-3.TCGA-D8-A1XS-01A-11D-A14N-05.gdc_hg38.txt,2
2786,jhu-usc.edu_STAD.HumanMethylation450.2.lvl-3.TCGA-D7-6527-01A-11D-1801-05.gdc_hg38.txt,9
2787,jhu-usc.edu_KIRP.HumanMethylation450.1.lvl-3.TCGA-BQ-5875-01A-11D-1590-05.gdc_hg38.txt,6
2788,jhu-usc.edu_LIHC.HumanMethylation450.19.lvl-3.TCGA-DD-AAEA-01A-11D-A40S-05.gdc_hg38.txt,7
2789,jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-BH-A0BS-01A-11D-A12R-05.gdc_hg38.txt,2
2790,jhu-usc.edu_CESC.HumanMethylation450.19.lvl-3.TCGA-VS-A9V0-01A-11D-A42P-05.gdc_hg38.txt,4
2791,jhu-usc.edu_LUSC.HumanMethylation450.4.lvl-3.TCGA-33-6737-01A-11D-1818-05.gdc_hg38.txt,3
2792,jhu-usc.edu_BRCA.HumanMethylation450.6.lvl-3.TCGA-E2-A109-01A-11D-A10N-05.gdc_hg38.txt,2
2793,jhu-usc.edu_GBM.HumanMethylation450.1.lvl-3.TCGA-06-0125-01A-01D-A45W-05.gdc_hg38.txt,1
2794,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-BH-A1EN-01A-11D-A13K-05.gdc_hg38.txt,2
2795,jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-CZ-4856-01A-02D-1424-05.gdc_hg38.txt,6
2796,jhu-usc.edu_LGG.HumanMethylation450.12.lvl-3.TCGA-QH-A65R-01A-21D-A31M-05.gdc_hg38.txt,1
2797,jhu-usc.edu_UCEC.HumanMethylation450.1.lvl-3.TCGA-A5-A0VO-01A-21D-A10A-05.gdc_hg38.txt,5
2798,jhu-usc.edu_GBM.HumanMethylation450.12.lvl-3.TCGA-4W-AA9T-01A-11D-A392-05.gdc_hg38.txt,1
2799,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-AO-A1KQ-01A-11D-A13K-05.gdc_hg38.txt,2
2800,jhu-usc.edu_LUSC.HumanMethylation450.2.lvl-3.TCGA-39-5016-11A-01D-1440-05.gdc_hg38.txt,11
2801,jhu-usc.edu_UCEC.HumanMethylation450.17.lvl-3.TCGA-AJ-A3NE-11A-11D-A22B-05.gdc_hg38.txt,11
2802,jhu-usc.edu_THCA.HumanMethylation450.13.lvl-3.TCGA-IM-A3U3-01A-11D-A22G-05.gdc_hg38.txt,10
2803,jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5175-11A-01D-1424-05.gdc_hg38.txt,11
2804,jhu-usc.edu_KIRP.HumanMethylation450.10.lvl-3.TCGA-KV-A74V-01A-11D-A341-05.gdc_hg38.txt,6
2805,jhu-usc.edu_CESC.HumanMethylation450.4.lvl-3.TCGA-EK-A2IR-01A-11D-A17Z-05.gdc_hg38.txt,4
2806,jhu-usc.edu_PRAD.HumanMethylation450.5.lvl-3.TCGA-G9-7519-01A-11D-2261-05.gdc_hg38.txt,8
2807,jhu-usc.edu_THCA.HumanMethylation450.14.lvl-3.TCGA-EL-A3ZS-01A-12D-A23O-05.gdc_hg38.txt,10
2808,jhu-usc.edu_BRCA.HumanMethylation450.11.lvl-3.TCGA-EW-A1OW-01A-21D-A145-05.gdc_hg38.txt,2
2809,jhu-usc.edu_UCEC.HumanMethylation450.17.lvl-3.TCGA-AX-A3FZ-01A-11D-A22B-05.gdc_hg38.txt,5
2810,jhu-usc.edu_PRAD.HumanMethylation450.13.lvl-3.TCGA-KK-A7B0-01A-11D-A32C-05.gdc_hg38.txt,8
2811,jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-A3-3367-11A-01D-1418-05.gdc_hg38.txt,11
2812,jhu-usc.edu_LGG.HumanMethylation450.11.lvl-3.TCGA-HT-A617-01A-11D-A29T-05.gdc_hg38.txt,1
2813,jhu-usc.edu_PRAD.HumanMethylation450.2.lvl-3.TCGA-G9-6348-01A-11D-1787-05.gdc_hg38.txt,8
2814,jhu-usc.edu_THCA.HumanMethylation450.4.lvl-3.TCGA-E8-A242-01A-21D-A16P-05.gdc_hg38.txt,10
2815,jhu-usc.edu_LUSC.HumanMethylation450.17.lvl-3.TCGA-63-A5MI-01A-12D-A27L-05.gdc_hg38.txt,3
2816,jhu-usc.edu_BRCA.HumanMethylation450.18.lvl-3.TCGA-GM-A2DD-01A-11D-A17Z-05.gdc_hg38.txt,2
2817,jhu-usc.edu_BRCA.HumanMethylation450.18.lvl-3.TCGA-AR-A2LK-01A-11D-A17Z-05.gdc_hg38.txt,2
2818,jhu-usc.edu_KIRP.HumanMethylation450.14.lvl-3.TCGA-2Z-A9J2-01A-11D-A383-05.gdc_hg38.txt,6
2819,jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-W5-AA2I-01A-32D-A418-05.gdc_hg38.txt,7
2820,jhu-usc.edu_LUAD.HumanMethylation450.5.lvl-3.TCGA-55-6982-01A-11D-1947-05.gdc_hg38.txt,3
2821,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-D8-A1JN-01A-11D-A13K-05.gdc_hg38.txt,2
2822,jhu-usc.edu_UCEC.HumanMethylation450.7.lvl-3.TCGA-E6-A1M0-11A-11D-A145-05.gdc_hg38.txt,11
2823,jhu-usc.edu_STAD.HumanMethylation450.6.lvl-3.TCGA-CD-8535-01A-11D-2342-05.gdc_hg38.txt,9
2824,jhu-usc.edu_BRCA.HumanMethylation450.14.lvl-3.TCGA-E2-A1LI-01A-12D-A161-05.gdc_hg38.txt,2
2825,jhu-usc.edu_KIRP.HumanMethylation450.5.lvl-3.TCGA-IZ-8195-01A-31D-2399-05.gdc_hg38.txt,6
2826,jhu-usc.edu_LIHC.HumanMethylation450.19.lvl-3.TCGA-DD-AAVR-01A-11D-A40S-05.gdc_hg38.txt,7
2827,jhu-usc.edu_PRAD.HumanMethylation450.8.lvl-3.TCGA-EJ-A46H-01A-31D-A26N-05.gdc_hg38.txt,8
2828,jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-AR-A24S-01A-11D-A16A-05.gdc_hg38.txt,2
2829,jhu-usc.edu_STAD.HumanMethylation450.16.lvl-3.TCGA-VQ-A91Q-01A-12D-A411-05.gdc_hg38.txt,9
2830,jhu-usc.edu_BRCA.HumanMethylation450.35.lvl-3.TCGA-4H-AAAK-01A-12D-A41Q-05.gdc_hg38.txt,2
2831,jhu-usc.edu_LUSC.HumanMethylation450.16.lvl-3.TCGA-NC-A5HL-01A-11D-A26N-05.gdc_hg38.txt,3
2832,jhu-usc.edu_LIHC.HumanMethylation450.14.lvl-3.TCGA-ED-A7XP-01A-11D-A356-05.gdc_hg38.txt,7
2833,jhu-usc.edu_UCEC.HumanMethylation450.22.lvl-3.TCGA-PG-A915-01A-11D-A37Q-05.gdc_hg38.txt,5
2834,jhu-usc.edu_LUAD.HumanMethylation450.5.lvl-3.TCGA-50-6673-01A-11D-1947-05.gdc_hg38.txt,3
2835,jhu-usc.edu_UCEC.HumanMethylation450.17.lvl-3.TCGA-BG-A3EW-11A-22D-A22B-05.gdc_hg38.txt,11
2836,jhu-usc.edu_LGG.HumanMethylation450.14.lvl-3.TCGA-FG-A711-01A-21D-A33U-05.gdc_hg38.txt,1
2837,jhu-usc.edu_PRAD.HumanMethylation450.7.lvl-3.TCGA-KC-A4BR-01A-32D-A258-05.gdc_hg38.txt,8
2838,jhu-usc.edu_BRCA.HumanMethylation450.6.lvl-3.TCGA-E2-A106-01A-11D-A10N-05.gdc_hg38.txt,2
2839,jhu-usc.edu_THCA.HumanMethylation450.6.lvl-3.TCGA-BJ-A2N8-11A-11D-A18G-05.gdc_hg38.txt,11
2840,jhu-usc.edu_BRCA.HumanMethylation450.31.lvl-3.TCGA-S3-A6ZH-01A-22D-A32T-05.gdc_hg38.txt,2
2841,jhu-usc.edu_UCEC.HumanMethylation450.4.lvl-3.TCGA-D1-A17S-01A-11D-A12K-05.gdc_hg38.txt,5
2842,jhu-usc.edu_BRCA.HumanMethylation450.5.lvl-3.TCGA-A2-A0YG-01A-21D-A10A-05.gdc_hg38.txt,2
2843,jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-CZ-4856-11A-01D-1424-05.gdc_hg38.txt,11
2844,jhu-usc.edu_PRAD.HumanMethylation450.2.lvl-3.TCGA-G9-6496-11A-01D-1787-05.gdc_hg38.txt,11
2845,jhu-usc.edu_LUSC.HumanMethylation450.12.lvl-3.TCGA-56-8624-01A-11D-2398-05.gdc_hg38.txt,3
2846,jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5196-01A-01D-1424-05.gdc_hg38.txt,6
2847,jhu-usc.edu_UCEC.HumanMethylation450.12.lvl-3.TCGA-FI-A2EU-01A-11D-A17F-05.gdc_hg38.txt,5
2848,jhu-usc.edu_UCEC.HumanMethylation450.5.lvl-3.TCGA-AX-A1C4-01A-11D-A138-05.gdc_hg38.txt,5
2849,jhu-usc.edu_BRCA.HumanMethylation450.29.lvl-3.TCGA-A7-A5ZW-01A-12D-A29O-05.gdc_hg38.txt,2
2850,jhu-usc.edu_UCEC.HumanMethylation450.22.lvl-3.TCGA-5B-A90C-01A-11D-A37Q-05.gdc_hg38.txt,5
2851,jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-CZ-5458-11A-01D-1500-05.gdc_hg38.txt,11
2852,jhu-usc.edu_PRAD.HumanMethylation450.4.lvl-3.TCGA-HC-7230-01A-11D-2116-05.gdc_hg38.txt,8
2853,jhu-usc.edu_LIHC.HumanMethylation450.1.lvl-3.TCGA-DD-A118-01A-11D-A132-05.gdc_hg38.txt,7
2854,jhu-usc.edu_THCA.HumanMethylation450.4.lvl-3.TCGA-FE-A238-01A-11D-A16P-05.gdc_hg38.txt,10
2855,jhu-usc.edu_BRCA.HumanMethylation450.32.lvl-3.TCGA-AC-A6NO-01A-12D-A33F-05.gdc_hg38.txt,2
2856,jhu-usc.edu_LGG.HumanMethylation450.10.lvl-3.TCGA-P5-A5F4-01A-11D-A28N-05.gdc_hg38.txt,1
2857,jhu-usc.edu_UCEC.HumanMethylation450.14.lvl-3.TCGA-FI-A2EY-01A-12D-A18O-05.gdc_hg38.txt,5
2858,jhu-usc.edu_UCEC.HumanMethylation450.11.lvl-3.TCGA-DI-A1NN-11A-21D-A16G-05.gdc_hg38.txt,11
2859,jhu-usc.edu_LGG.HumanMethylation450.9.lvl-3.TCGA-HW-A5KL-01A-11D-A27L-05.gdc_hg38.txt,1
2860,jhu-usc.edu_BLCA.HumanMethylation450.14.lvl-3.TCGA-FD-A5BS-01A-21D-A26N-05.gdc_hg38.txt,0
2861,jhu-usc.edu_THCA.HumanMethylation450.6.lvl-3.TCGA-DJ-A2PT-01A-11D-A18G-05.gdc_hg38.txt,10
2862,jhu-usc.edu_UCEC.HumanMethylation450.22.lvl-3.TCGA-AJ-A8CT-01A-11D-A37Q-05.gdc_hg38.txt,5
2863,jhu-usc.edu_BLCA.HumanMethylation450.21.lvl-3.TCGA-UY-A9PE-01A-11D-A38H-05.gdc_hg38.txt,0
2864,jhu-usc.edu_LUAD.HumanMethylation450.3.lvl-3.TCGA-75-5126-01A-01D-1756-05.gdc_hg38.txt,3
2865,jhu-usc.edu_LIHC.HumanMethylation450.19.lvl-3.TCGA-DD-AADS-01A-11D-A40S-05.gdc_hg38.txt,7
2866,jhu-usc.edu_PRAD.HumanMethylation450.4.lvl-3.TCGA-EJ-7792-11A-01D-2116-05.gdc_hg38.txt,11
2867,jhu-usc.edu_LIHC.HumanMethylation450.5.lvl-3.TCGA-CC-A3MB-01A-11D-A20Z-05.gdc_hg38.txt,7
2868,jhu-usc.edu_CESC.HumanMethylation450.16.lvl-3.TCGA-MU-A8JM-01A-11D-A36K-05.gdc_hg38.txt,4
2869,jhu-usc.edu_GBM.HumanMethylation450.9.lvl-3.TCGA-19-4065-01A-01D-2004-05.gdc_hg38.txt,1
2870,jhu-usc.edu_PRAD.HumanMethylation450.15.lvl-3.TCGA-VP-A87C-01A-11D-A34V-05.gdc_hg38.txt,8
2871,jhu-usc.edu_THCA.HumanMethylation450.10.lvl-3.TCGA-J8-A3YH-01A-11D-A231-05.gdc_hg38.txt,10
2872,jhu-usc.edu_LGG.HumanMethylation450.16.lvl-3.TCGA-RY-A840-01A-11D-A368-05.gdc_hg38.txt,1
2873,jhu-usc.edu_LGG.HumanMethylation450.6.lvl-3.TCGA-DU-8168-01A-11D-2254-05.gdc_hg38.txt,1
2874,jhu-usc.edu_LUSC.HumanMethylation450.4.lvl-3.TCGA-34-5239-01A-21D-1818-05.gdc_hg38.txt,3
2875,jhu-usc.edu_THCA.HumanMethylation450.15.lvl-3.TCGA-FY-A4B0-01A-21D-A23V-05.gdc_hg38.txt,10
2876,jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-3.TCGA-A7-A3J1-01A-11D-A212-05.gdc_hg38.txt,2
2877,jhu-usc.edu_LIHC.HumanMethylation450.17.lvl-3.TCGA-XR-A8TG-01A-11D-A369-05.gdc_hg38.txt,7
2878,jhu-usc.edu_LIHC.HumanMethylation450.12.lvl-3.TCGA-G3-A6UC-01A-21D-A33L-05.gdc_hg38.txt,7
2879,jhu-usc.edu_GBM.HumanMethylation450.8.lvl-3.TCGA-06-6693-01A-11D-1844-05.gdc_hg38.txt,1
2880,jhu-usc.edu_CESC.HumanMethylation450.9.lvl-3.TCGA-DS-A0VM-01A-11D-A10W-05.gdc_hg38.txt,4
2881,jhu-usc.edu_BRCA.HumanMethylation450.16.lvl-3.TCGA-C8-A274-01A-11D-A16G-05.gdc_hg38.txt,2
2882,jhu-usc.edu_LUSC.HumanMethylation450.9.lvl-3.TCGA-77-8150-01A-11D-2245-05.gdc_hg38.txt,3
2883,jhu-usc.edu_BRCA.HumanMethylation450.27.lvl-3.TCGA-A2-A4S2-01A-12D-A268-05.gdc_hg38.txt,2
2884,jhu-usc.edu_BLCA.HumanMethylation450.7.lvl-3.TCGA-E5-A2PC-01A-11D-A203-05.gdc_hg38.txt,0
2885,jhu-usc.edu_KIRP.HumanMethylation450.13.lvl-3.TCGA-GL-A9DE-01A-11D-A36Y-05.gdc_hg38.txt,6
2886,jhu-usc.edu_BRCA.HumanMethylation450.18.lvl-3.TCGA-GM-A2DH-01A-11D-A17Z-05.gdc_hg38.txt,2
2887,jhu-usc.edu_LUAD.HumanMethylation450.15.lvl-3.TCGA-MP-A4TC-01A-11D-A24U-05.gdc_hg38.txt,3
2888,jhu-usc.edu_KIRP.HumanMethylation450.12.lvl-3.TCGA-SX-A7SQ-01A-12D-A369-05.gdc_hg38.txt,6
2889,jhu-usc.edu_LUAD.HumanMethylation450.12.lvl-3.TCGA-97-8175-01A-11D-2285-05.gdc_hg38.txt,3
2890,jhu-usc.edu_GBM.HumanMethylation450.8.lvl-3.TCGA-06-6694-01A-12D-1844-05.gdc_hg38.txt,1
2891,jhu-usc.edu_STAD.HumanMethylation450.2.lvl-3.TCGA-D7-6520-01A-11D-1801-05.gdc_hg38.txt,9
2892,jhu-usc.edu_PRAD.HumanMethylation450.1.lvl-3.TCGA-CH-5768-01A-11D-1578-05.gdc_hg38.txt,8
2893,jhu-usc.edu_STAD.HumanMethylation450.10.lvl-3.TCGA-D7-A6F2-01A-12D-A31M-05.gdc_hg38.txt,9
2894,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-BH-A1FB-01A-11D-A13K-05.gdc_hg38.txt,2
2895,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-3.TCGA-BH-A0B8-01A-21D-A10P-05.gdc_hg38.txt,2
2896,jhu-usc.edu_BLCA.HumanMethylation450.22.lvl-3.TCGA-XF-A9T8-01A-11D-A392-05.gdc_hg38.txt,0
2897,jhu-usc.edu_THCA.HumanMethylation450.8.lvl-3.TCGA-EL-A3D0-01A-12D-A203-05.gdc_hg38.txt,10
2898,jhu-usc.edu_LUAD.HumanMethylation450.14.lvl-3.TCGA-38-A44F-01A-11D-A24I-05.gdc_hg38.txt,3
2899,jhu-usc.edu_CESC.HumanMethylation450.17.lvl-3.TCGA-C5-A8ZZ-01A-11D-A37Q-05.gdc_hg38.txt,4
2900,jhu-usc.edu_LUAD.HumanMethylation450.16.lvl-3.TCGA-MP-A5C7-01A-11D-A25R-05.gdc_hg38.txt,3
2901,jhu-usc.edu_KIRC.HumanMethylation450.6.lvl-3.TCGA-B0-5710-11A-01D-1670-05.gdc_hg38.txt,11
2902,jhu-usc.edu_STAD.HumanMethylation450.9.lvl-3.TCGA-HU-A4H0-01A-11D-A254-05.gdc_hg38.txt,9
2903,jhu-usc.edu_BRCA.HumanMethylation450.26.lvl-3.TCGA-BH-A42T-01A-11D-A244-05.gdc_hg38.txt,2
2904,jhu-usc.edu_KIRP.HumanMethylation450.14.lvl-3.TCGA-2Z-A9J3-01A-12D-A383-05.gdc_hg38.txt,6
2905,jhu-usc.edu_LUSC.HumanMethylation450.16.lvl-3.TCGA-NC-A5HT-01A-11D-A26N-05.gdc_hg38.txt,3
2906,jhu-usc.edu_STAD.HumanMethylation450.16.lvl-3.TCGA-VQ-A91A-01A-11D-A411-05.gdc_hg38.txt,9
2907,jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-BH-A0BF-11A-31D-A12R-05.gdc_hg38.txt,11
2908,jhu-usc.edu_UCEC.HumanMethylation450.4.lvl-3.TCGA-D1-A16O-01A-11D-A12K-05.gdc_hg38.txt,5
2909,jhu-usc.edu_UCEC.HumanMethylation450.2.lvl-3.TCGA-D1-A0ZZ-01A-11D-A10N-05.gdc_hg38.txt,5
2910,jhu-usc.edu_BLCA.HumanMethylation450.24.lvl-3.TCGA-XF-A9SG-01A-12D-A42F-05.gdc_hg38.txt,0
2911,jhu-usc.edu_THCA.HumanMethylation450.1.lvl-3.TCGA-DJ-A13R-01A-11D-A10W-05.gdc_hg38.txt,10
2912,jhu-usc.edu_UCEC.HumanMethylation450.18.lvl-3.TCGA-BK-A4ZD-11A-12D-A27Y-05.gdc_hg38.txt,11
